Deployment.Location.ID,month,lepus_detections,ursus_detections,odocoileus_detections,canis_detections,lynx_detections,martes_detections,marmota_detections,rare_detections,effort,Latitude,Longitude,Park,Trail,Height,d.Trail,elevation,water_dist_m,mean_ndvi,recreation_site_month,Year,recreation_rate_site,canopy_cover,start_date,end_date,recreation_park_month,recreation_rate_park_month,year_effort,recreation_rate_park_year,recreation_park_year,dist_to_trail,rec_year_100,rec_month_100,rec_site_100,log_effort
GARI09,31,0,1,0,0,0,0,0,0,7,49.9407,-123.056,GARI,Off trail,0.7,3,1478,40.32785398,0.82205,3,2022,0.428571429,84.6,2022-08-24,2022-09-20,9328,122.7368421,2303,36.80937907,84772,450.0068852,3680.937907,12273.68421,42.8571429,2.079441542
JOFF02,29,0,0,0,0,0,0,0,0,28,50.3296,-122.493,JOFF,On trail,0.38,1.54,2013,1913.144391,0.0368,12,2022,0.428571429,0,2022-06-29,2022-07-26,23255,46.14087302,1988,31.71881288,63057,0,3171.881288,4614.087302,42.8571429,3.36729583
JOFF06,6,0,0,0,0,0,0,0,0,28,50.3485,-122.48,JOFF,On trail,0.6,3,1567,33.69127773,0.54845,11,2020,0.392857143,17.9,2020-09-23,2020-10-20,356,0.741666667,1448,1.133977901,1642,0,113.3977901,74.1666667,39.2857143,3.36729583
JOFF06,7,0,0,0,0,0,1,0,0,28,50.3485,-122.48,JOFF,On trail,0.6,3,1567,33.69127773,0.54845,11,2020,0.392857143,17.9,2020-09-23,2020-10-20,356,0.741666667,NA,1.133977901,1642,0,113.3977901,74.1666667,39.2857143,3.36729583
JOFF06,8,0,0,0,0,0,0,0,0,28,50.3485,-122.48,JOFF,On trail,0.6,3,1567,33.69127773,0.54845,11,2020,0.392857143,17.9,2020-09-23,2020-10-20,356,0.741666667,NA,1.133977901,1642,0,113.3977901,74.1666667,39.2857143,3.36729583
JOFF06,9,0,0,0,0,0,0,0,0,28,50.3485,-122.48,JOFF,On trail,0.6,3,1567,33.69127773,0.54845,11,2020,0.392857143,17.9,2020-09-23,2020-10-20,356,0.741666667,NA,1.133977901,1642,0,113.3977901,74.1666667,39.2857143,3.36729583
JOFF06,10,0,0,0,0,0,0,0,0,28,50.3485,-122.48,JOFF,On trail,0.6,3,1567,33.69127773,0.54845,11,2020,0.392857143,17.9,2020-09-23,2020-10-20,356,0.741666667,NA,1.133977901,1642,0,113.3977901,74.1666667,39.2857143,3.36729583
JOFF06,11,0,0,0,0,0,0,0,0,28,50.3485,-122.48,JOFF,On trail,0.6,3,1567,33.69127773,0.54845,11,2020,0.392857143,17.9,2020-09-23,2020-10-20,356,0.741666667,NA,1.133977901,1642,0,113.3977901,74.1666667,39.2857143,3.36729583
JOFF06,12,0,0,0,0,0,0,0,0,28,50.3485,-122.48,JOFF,On trail,0.6,3,1567,33.69127773,0.54845,11,2020,0.392857143,17.9,2020-09-23,2020-10-20,356,0.741666667,NA,1.133977901,1642,0,113.3977901,74.1666667,39.2857143,3.36729583
JOFF06,13,0,0,0,0,0,0,0,0,28,50.3485,-122.48,JOFF,On trail,0.6,3,1567,33.69127773,0.54845,11,2020,0.392857143,17.9,2020-09-23,2020-10-20,356,0.741666667,NA,1.133977901,1642,0,113.3977901,74.1666667,39.2857143,3.36729583
JOFF14,18,0,0,0,0,0,2,1,1,28,50.336,-122.489,JOFF,On trail,1.75,4,1789,1172.264246,0.46655,10,2021,0.357142857,0,2021-08-25,2021-09-21,13180,26.15079365,3132,19.70114943,61704,0,1970.114943,2615.079365,35.7142857,3.36729583
GARI19,31,0,0,0,0,0,0,0,0,3,49.9562,-123.103,GARI,Off trail,1.86,3.78,954,2973.539187,0.8476,1,2022,0.333333333,73.94,2022-08-24,2022-09-20,9328,122.7368421,2303,36.80937907,84772,348.8533486,3680.937907,12273.68421,33.3333333,1.386294361
GARI20,31,0,0,0,0,0,0,0,0,3,49.9592,-123.108,GARI,Off trail,0.76,3.79,919,2492.698242,0.8471,1,2022,0.333333333,89.99,2022-08-24,2022-09-20,9328,122.7368421,2303,36.80937907,84772,340.8224935,3680.937907,12273.68421,33.3333333,1.386294361
GARI09,16,0,0,0,0,0,0,0,0,28,49.9407,-123.056,GARI,Off trail,0.7,3,1478,40.32785398,0.789766667,9,2021,0.321428571,84.6,2021-06-30,2021-07-27,29492,50.15646259,3599,32.08446791,115472,450.0068852,3208.446791,5015.646259,32.1428571,3.36729583
GARI09,19,6,2,0,0,0,0,0,0,28,49.9407,-123.056,GARI,Off trail,0.7,3,1478,40.32785398,0.52215,9,2021,0.321428571,84.6,2021-09-22,2021-10-19,14549,24.74319728,3599,32.08446791,115472,450.0068852,3208.446791,2474.319728,32.1428571,3.36729583
GARI09,20,7,0,0,0,0,0,0,0,28,49.9407,-123.056,GARI,Off trail,0.7,3,1478,40.32785398,0.52215,9,2021,0.321428571,84.6,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,450.0068852,3208.446791,2474.319728,32.1428571,3.36729583
GARI09,21,3,0,0,0,0,0,0,0,28,49.9407,-123.056,GARI,Off trail,0.7,3,1478,40.32785398,0.52215,9,2021,0.321428571,84.6,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,450.0068852,3208.446791,2474.319728,32.1428571,3.36729583
GARI09,22,0,0,0,0,0,0,0,0,28,49.9407,-123.056,GARI,Off trail,0.7,3,1478,40.32785398,0.52215,9,2021,0.321428571,84.6,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,450.0068852,3208.446791,2474.319728,32.1428571,3.36729583
GARI09,23,0,0,0,0,0,0,0,0,28,49.9407,-123.056,GARI,Off trail,0.7,3,1478,40.32785398,0.52215,9,2021,0.321428571,84.6,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,450.0068852,3208.446791,2474.319728,32.1428571,3.36729583
GARI09,24,0,0,0,0,0,0,0,0,28,49.9407,-123.056,GARI,Off trail,0.7,3,1478,40.32785398,0.52215,9,2021,0.321428571,84.6,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,450.0068852,3208.446791,2474.319728,32.1428571,3.36729583
GARI09,25,0,0,0,0,0,0,0,0,28,49.9407,-123.056,GARI,Off trail,0.7,3,1478,40.32785398,0.52215,9,2021,0.321428571,84.6,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,450.0068852,3208.446791,2474.319728,32.1428571,3.36729583
GARI09,26,0,0,0,0,0,0,0,0,28,49.9407,-123.056,GARI,Off trail,0.7,3,1478,40.32785398,0.52215,9,2021,0.321428571,84.6,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,450.0068852,3208.446791,2474.319728,32.1428571,3.36729583
GARI09,27,0,0,0,0,0,0,0,0,28,49.9407,-123.056,GARI,Off trail,0.7,3,1478,40.32785398,0.52215,9,2021,0.321428571,84.6,2021-09-22,2021-10-19,14549,24.74319728,NA,32.08446791,115472,450.0068852,3208.446791,2474.319728,32.1428571,3.36729583
JOFF11,29,0,0,0,0,0,0,0,0,28,50.3651,-122.503,JOFF,Off trail,0.8,0,1253,1952.508015,0.8338,9,2022,0.321428571,85.9,2022-06-29,2022-07-26,23255,46.14087302,1988,31.71881288,63057,238.4830535,3171.881288,4614.087302,32.1428571,3.36729583
JOFF11,30,3,1,0,0,0,0,0,0,28,50.3651,-122.503,JOFF,Off trail,0.8,0,1253,1952.508015,0.8338,9,2022,0.321428571,85.9,2022-06-29,2022-07-26,23255,46.14087302,NA,31.71881288,63057,238.4830535,3171.881288,4614.087302,32.1428571,3.36729583
JOFF06,27,1,0,0,0,0,1,0,0,28,50.3485,-122.48,JOFF,On trail,0.6,3,1567,33.69127773,0.14115,8,2022,0.285714286,17.9,2022-05-04,2022-05-31,3200,6.349206349,1988,31.71881288,63057,0,3171.881288,634.9206349,28.5714286,3.36729583
JOFF06,14,0,0,0,0,0,1,0,0,28,50.3485,-122.48,JOFF,On trail,0.6,3,1567,33.69127773,0.2518,8,2021,0.285714286,17.9,2021-05-05,2021-06-01,181,0.359126984,3132,19.70114943,61704,0,1970.114943,35.9126984,28.5714286,3.36729583
JOFF19,19,0,1,5,0,0,0,0,1,28,50.3621,-122.504,JOFF,Off trail,0.7,3.5,1364,1767.364394,0.2508,7,2021,0.25,91.49,2021-09-22,2021-10-19,11148,22.11904762,3132,19.70114943,61704,461.1717115,1970.114943,2211.904762,25,3.36729583
JOFF19,20,4,0,0,0,0,0,0,0,28,50.3621,-122.504,JOFF,Off trail,0.7,3.5,1364,1767.364394,0.2508,7,2021,0.25,91.49,2021-09-22,2021-10-19,11148,22.11904762,NA,19.70114943,61704,461.1717115,1970.114943,2211.904762,25,3.36729583
JOFF19,21,2,0,0,0,0,0,0,0,28,50.3621,-122.504,JOFF,Off trail,0.7,3.5,1364,1767.364394,0.2508,7,2021,0.25,91.49,2021-09-22,2021-10-19,11148,22.11904762,NA,19.70114943,61704,461.1717115,1970.114943,2211.904762,25,3.36729583
JOFF19,22,0,0,0,0,0,0,0,0,28,50.3621,-122.504,JOFF,Off trail,0.7,3.5,1364,1767.364394,0.2508,7,2021,0.25,91.49,2021-09-22,2021-10-19,11148,22.11904762,NA,19.70114943,61704,461.1717115,1970.114943,2211.904762,25,3.36729583
JOFF19,23,2,0,0,0,0,0,0,0,28,50.3621,-122.504,JOFF,Off trail,0.7,3.5,1364,1767.364394,0.2508,7,2021,0.25,91.49,2021-09-22,2021-10-19,11148,22.11904762,NA,19.70114943,61704,461.1717115,1970.114943,2211.904762,25,3.36729583
JOFF19,24,0,0,0,0,0,0,0,0,28,50.3621,-122.504,JOFF,Off trail,0.7,3.5,1364,1767.364394,0.2508,7,2021,0.25,91.49,2021-09-22,2021-10-19,11148,22.11904762,NA,19.70114943,61704,461.1717115,1970.114943,2211.904762,25,3.36729583
JOFF19,25,1,0,0,0,0,0,0,0,28,50.3621,-122.504,JOFF,Off trail,0.7,3.5,1364,1767.364394,0.2508,7,2021,0.25,91.49,2021-09-22,2021-10-19,11148,22.11904762,NA,19.70114943,61704,461.1717115,1970.114943,2211.904762,25,3.36729583
JOFF19,26,0,0,0,0,0,0,0,0,28,50.3621,-122.504,JOFF,Off trail,0.7,3.5,1364,1767.364394,0.2508,7,2021,0.25,91.49,2021-09-22,2021-10-19,11148,22.11904762,NA,19.70114943,61704,461.1717115,1970.114943,2211.904762,25,3.36729583
JOFF19,27,0,2,0,0,0,0,0,0,28,50.3621,-122.504,JOFF,Off trail,0.7,3.5,1364,1767.364394,0.2508,7,2021,0.25,91.49,2021-09-22,2021-10-19,11148,22.11904762,NA,19.70114943,61704,461.1717115,1970.114943,2211.904762,25,3.36729583
JOFF19,28,4,0,0,0,0,0,0,0,28,50.3621,-122.504,JOFF,Off trail,0.7,3.5,1364,1767.364394,0.2508,7,2021,0.25,91.49,2021-09-22,2021-10-19,11148,22.11904762,NA,19.70114943,61704,461.1717115,1970.114943,2211.904762,25,3.36729583
GARI09,18,1,0,0,0,0,0,0,0,28,49.9407,-123.056,GARI,Off trail,0.7,3,1478,40.32785398,0.82825,6,2021,0.214285714,84.6,2021-08-25,2021-09-21,25452,43.28571429,3599,32.08446791,115472,450.0068852,3208.446791,4328.571429,21.4285714,3.36729583
JOFF04,28,0,0,0,0,0,0,1,0,28,50.3419,-122.482,JOFF,On trail,0.8,2.5,1603,353.8375176,0.12575,6,2022,0.214285714,77.57,2022-06-01,2022-06-28,9136,18.12698413,1988,31.71881288,63057,0,3171.881288,1812.698413,21.4285714,3.36729583
JOFF02,17,0,0,0,0,0,0,0,0,28,50.3296,-122.493,JOFF,On trail,0.38,1.54,2013,1913.144391,0.266166667,6,2021,0.214285714,0,2021-07-28,2021-08-24,13335,26.45833333,3132,19.70114943,61704,0,1970.114943,2645.833333,21.4285714,3.36729583
JOFF14,16,0,0,4,0,0,0,0,0,28,50.336,-122.489,JOFF,On trail,1.75,4,1789,1172.264246,0.353733333,6,2021,0.214285714,0,2021-06-30,2021-07-27,17240,34.20634921,3132,19.70114943,61704,0,1970.114943,3420.634921,21.4285714,3.36729583
GARI14,14,0,1,0,0,0,0,0,0,16,49.9455,-123.098,GARI,Off trail,0,NA,909,2857.694613,0.47765,3,2021,0.1875,90.53,2021-05-05,2021-06-01,2514,4.761363636,3599,32.08446791,115472,197.5455352,3208.446791,476.1363636,18.75,2.833213344
GARI14,15,0,0,0,0,0,1,0,0,28,49.9455,-123.098,GARI,Off trail,0,NA,909,2857.694613,0.47765,3,2021,0.1875,90.53,2021-05-05,2021-06-01,2514,4.761363636,NA,32.08446791,115472,197.5455352,3208.446791,476.1363636,18.75,3.36729583
GARI14,16,0,2,0,1,0,0,0,0,28,49.9455,-123.098,GARI,Off trail,0,NA,909,2857.694613,0.47765,3,2021,0.1875,90.53,2021-05-05,2021-06-01,2514,4.761363636,NA,32.08446791,115472,197.5455352,3208.446791,476.1363636,18.75,3.36729583
GARI14,17,2,2,0,0,0,1,0,0,28,49.9455,-123.098,GARI,Off trail,0,NA,909,2857.694613,0.47765,3,2021,0.1875,90.53,2021-05-05,2021-06-01,2514,4.761363636,NA,32.08446791,115472,197.5455352,3208.446791,476.1363636,18.75,3.36729583
GARI14,18,0,0,0,0,0,0,0,0,28,49.9455,-123.098,GARI,Off trail,0,NA,909,2857.694613,0.47765,3,2021,0.1875,90.53,2021-05-05,2021-06-01,2514,4.761363636,NA,32.08446791,115472,197.5455352,3208.446791,476.1363636,18.75,3.36729583
GARI14,19,0,0,0,0,0,0,0,0,28,49.9455,-123.098,GARI,Off trail,0,NA,909,2857.694613,0.47765,3,2021,0.1875,90.53,2021-05-05,2021-06-01,2514,4.761363636,NA,32.08446791,115472,197.5455352,3208.446791,476.1363636,18.75,3.36729583
GARI14,20,0,0,0,0,0,0,0,0,28,49.9455,-123.098,GARI,Off trail,0,NA,909,2857.694613,0.47765,3,2021,0.1875,90.53,2021-05-05,2021-06-01,2514,4.761363636,NA,32.08446791,115472,197.5455352,3208.446791,476.1363636,18.75,3.36729583
GARI14,21,0,0,0,0,0,0,0,0,28,49.9455,-123.098,GARI,Off trail,0,NA,909,2857.694613,0.47765,3,2021,0.1875,90.53,2021-05-05,2021-06-01,2514,4.761363636,NA,32.08446791,115472,197.5455352,3208.446791,476.1363636,18.75,3.36729583
GARI14,22,0,0,0,0,0,0,0,0,28,49.9455,-123.098,GARI,Off trail,0,NA,909,2857.694613,0.47765,3,2021,0.1875,90.53,2021-05-05,2021-06-01,2514,4.761363636,NA,32.08446791,115472,197.5455352,3208.446791,476.1363636,18.75,3.36729583
GARI14,23,0,0,0,0,0,0,0,0,28,49.9455,-123.098,GARI,Off trail,0,NA,909,2857.694613,0.47765,3,2021,0.1875,90.53,2021-05-05,2021-06-01,2514,4.761363636,NA,32.08446791,115472,197.5455352,3208.446791,476.1363636,18.75,3.36729583
GARI14,24,1,0,0,0,0,0,0,0,28,49.9455,-123.098,GARI,Off trail,0,NA,909,2857.694613,0.47765,3,2021,0.1875,90.53,2021-05-05,2021-06-01,2514,4.761363636,NA,32.08446791,115472,197.5455352,3208.446791,476.1363636,18.75,3.36729583
GARI14,25,1,0,0,0,0,0,0,0,28,49.9455,-123.098,GARI,Off trail,0,NA,909,2857.694613,0.47765,3,2021,0.1875,90.53,2021-05-05,2021-06-01,2514,4.761363636,NA,32.08446791,115472,197.5455352,3208.446791,476.1363636,18.75,3.36729583
GARI14,26,0,0,0,0,0,0,0,0,28,49.9455,-123.098,GARI,Off trail,0,NA,909,2857.694613,0.47765,3,2021,0.1875,90.53,2021-05-05,2021-06-01,2514,4.761363636,NA,32.08446791,115472,197.5455352,3208.446791,476.1363636,18.75,3.36729583
GARI03,29,1,0,0,0,0,0,0,0,28,49.9529,-123.05,GARI,Off trail,0.58,5,1664,518.1687668,0.4788,5,2022,0.178571429,14.05,2022-06-29,2022-07-26,29285,49.80442177,2303,36.80937907,84772,244.8130842,3680.937907,4980.442177,17.8571429,3.36729583
GARI03,18,0,10,4,0,0,0,0,0,28,49.9529,-123.05,GARI,Off trail,0.58,5,1664,518.1687668,0.6848,5,2021,0.178571429,14.05,2021-08-25,2021-09-21,25452,43.28571429,3599,32.08446791,115472,244.8130842,3208.446791,4328.571429,17.8571429,3.36729583
GARI03,19,0,10,5,0,0,0,0,0,28,49.9529,-123.05,GARI,Off trail,0.58,5,1664,518.1687668,0.6848,5,2021,0.178571429,14.05,2021-08-25,2021-09-21,25452,43.28571429,NA,32.08446791,115472,244.8130842,3208.446791,4328.571429,17.8571429,3.36729583
GARI03,20,1,0,0,0,0,0,0,0,28,49.9529,-123.05,GARI,Off trail,0.58,5,1664,518.1687668,0.6848,5,2021,0.178571429,14.05,2021-08-25,2021-09-21,25452,43.28571429,NA,32.08446791,115472,244.8130842,3208.446791,4328.571429,17.8571429,3.36729583
GARI03,21,0,0,0,0,0,0,0,0,28,49.9529,-123.05,GARI,Off trail,0.58,5,1664,518.1687668,0.6848,5,2021,0.178571429,14.05,2021-08-25,2021-09-21,25452,43.28571429,NA,32.08446791,115472,244.8130842,3208.446791,4328.571429,17.8571429,3.36729583
GARI03,22,0,0,0,0,0,0,0,0,28,49.9529,-123.05,GARI,Off trail,0.58,5,1664,518.1687668,0.6848,5,2021,0.178571429,14.05,2021-08-25,2021-09-21,25452,43.28571429,NA,32.08446791,115472,244.8130842,3208.446791,4328.571429,17.8571429,3.36729583
GARI03,23,0,0,0,0,0,0,0,0,28,49.9529,-123.05,GARI,Off trail,0.58,5,1664,518.1687668,0.6848,5,2021,0.178571429,14.05,2021-08-25,2021-09-21,25452,43.28571429,NA,32.08446791,115472,244.8130842,3208.446791,4328.571429,17.8571429,3.36729583
GARI03,24,0,0,0,0,0,0,0,0,28,49.9529,-123.05,GARI,Off trail,0.58,5,1664,518.1687668,0.6848,5,2021,0.178571429,14.05,2021-08-25,2021-09-21,25452,43.28571429,NA,32.08446791,115472,244.8130842,3208.446791,4328.571429,17.8571429,3.36729583
GARI03,25,0,0,0,0,0,0,0,0,28,49.9529,-123.05,GARI,Off trail,0.58,5,1664,518.1687668,0.6848,5,2021,0.178571429,14.05,2021-08-25,2021-09-21,25452,43.28571429,NA,32.08446791,115472,244.8130842,3208.446791,4328.571429,17.8571429,3.36729583
GARI03,26,0,0,0,0,0,0,0,0,28,49.9529,-123.05,GARI,Off trail,0.58,5,1664,518.1687668,0.6848,5,2021,0.178571429,14.05,2021-08-25,2021-09-21,25452,43.28571429,NA,32.08446791,115472,244.8130842,3208.446791,4328.571429,17.8571429,3.36729583
GARI03,27,0,0,0,0,0,0,0,0,28,49.9529,-123.05,GARI,Off trail,0.58,5,1664,518.1687668,0.6848,5,2021,0.178571429,14.05,2021-08-25,2021-09-21,25452,43.28571429,NA,32.08446791,115472,244.8130842,3208.446791,4328.571429,17.8571429,3.36729583
GARI03,28,0,0,0,0,0,0,0,0,28,49.9529,-123.05,GARI,Off trail,0.58,5,1664,518.1687668,0.6848,5,2021,0.178571429,14.05,2021-08-25,2021-09-21,25452,43.28571429,NA,32.08446791,115472,244.8130842,3208.446791,4328.571429,17.8571429,3.36729583
GARI08,16,0,0,0,0,0,0,0,0,28,49.9631,-123.051,GARI,Off trail,1.5,5,1786,1519.163868,0.565033333,5,2021,0.178571429,0,2021-06-30,2021-07-27,29492,50.15646259,3599,32.08446791,115472,310.5880771,3208.446791,5015.646259,17.8571429,3.36729583
GARI08,17,0,0,0,0,0,0,0,0,28,49.9631,-123.051,GARI,Off trail,1.5,5,1786,1519.163868,0.565033333,5,2021,0.178571429,0,2021-06-30,2021-07-27,29492,50.15646259,NA,32.08446791,115472,310.5880771,3208.446791,5015.646259,17.8571429,3.36729583
GARI08,18,0,0,0,2,0,0,1,0,28,49.9631,-123.051,GARI,Off trail,1.5,5,1786,1519.163868,0.565033333,5,2021,0.178571429,0,2021-06-30,2021-07-27,29492,50.15646259,NA,32.08446791,115472,310.5880771,3208.446791,5015.646259,17.8571429,3.36729583
GARI08,19,0,1,0,1,0,1,0,0,28,49.9631,-123.051,GARI,Off trail,1.5,5,1786,1519.163868,0.565033333,5,2021,0.178571429,0,2021-06-30,2021-07-27,29492,50.15646259,NA,32.08446791,115472,310.5880771,3208.446791,5015.646259,17.8571429,3.36729583
GARI08,20,0,0,0,0,0,2,0,0,28,49.9631,-123.051,GARI,Off trail,1.5,5,1786,1519.163868,0.565033333,5,2021,0.178571429,0,2021-06-30,2021-07-27,29492,50.15646259,NA,32.08446791,115472,310.5880771,3208.446791,5015.646259,17.8571429,3.36729583
GARI08,21,0,0,0,0,0,1,0,0,28,49.9631,-123.051,GARI,Off trail,1.5,5,1786,1519.163868,0.565033333,5,2021,0.178571429,0,2021-06-30,2021-07-27,29492,50.15646259,NA,32.08446791,115472,310.5880771,3208.446791,5015.646259,17.8571429,3.36729583
GARI08,22,0,0,0,0,0,0,0,0,28,49.9631,-123.051,GARI,Off trail,1.5,5,1786,1519.163868,0.565033333,5,2021,0.178571429,0,2021-06-30,2021-07-27,29492,50.15646259,NA,32.08446791,115472,310.5880771,3208.446791,5015.646259,17.8571429,3.36729583
GARI08,23,0,0,0,0,0,0,0,0,28,49.9631,-123.051,GARI,Off trail,1.5,5,1786,1519.163868,0.565033333,5,2021,0.178571429,0,2021-06-30,2021-07-27,29492,50.15646259,NA,32.08446791,115472,310.5880771,3208.446791,5015.646259,17.8571429,3.36729583
GARI08,24,0,0,0,0,0,0,0,0,28,49.9631,-123.051,GARI,Off trail,1.5,5,1786,1519.163868,0.565033333,5,2021,0.178571429,0,2021-06-30,2021-07-27,29492,50.15646259,NA,32.08446791,115472,310.5880771,3208.446791,5015.646259,17.8571429,3.36729583
GARI08,25,0,0,0,0,0,1,0,0,28,49.9631,-123.051,GARI,Off trail,1.5,5,1786,1519.163868,0.565033333,5,2021,0.178571429,0,2021-06-30,2021-07-27,29492,50.15646259,NA,32.08446791,115472,310.5880771,3208.446791,5015.646259,17.8571429,3.36729583
GARI08,26,0,0,0,0,0,0,0,0,28,49.9631,-123.051,GARI,Off trail,1.5,5,1786,1519.163868,0.565033333,5,2021,0.178571429,0,2021-06-30,2021-07-27,29492,50.15646259,NA,32.08446791,115472,310.5880771,3208.446791,5015.646259,17.8571429,3.36729583
GARI08,27,0,0,0,0,0,0,0,0,28,49.9631,-123.051,GARI,Off trail,1.5,5,1786,1519.163868,0.565033333,5,2021,0.178571429,0,2021-06-30,2021-07-27,29492,50.15646259,NA,32.08446791,115472,310.5880771,3208.446791,5015.646259,17.8571429,3.36729583
GARI08,28,0,0,0,0,0,0,0,0,28,49.9631,-123.051,GARI,Off trail,1.5,5,1786,1519.163868,0.565033333,5,2021,0.178571429,0,2021-06-30,2021-07-27,29492,50.15646259,NA,32.08446791,115472,310.5880771,3208.446791,5015.646259,17.8571429,3.36729583
GARI08,29,0,0,0,0,0,0,2,0,28,49.9631,-123.051,GARI,Off trail,1.5,5,1786,1519.163868,0.565033333,5,2021,0.178571429,0,2021-06-30,2021-07-27,29492,50.15646259,NA,32.08446791,115472,310.5880771,3208.446791,5015.646259,17.8571429,3.36729583
JOFF07,29,2,1,1,0,0,0,0,0,28,50.3637,-122.509,JOFF,Off trail,0.6,4.5,1276,2154.902378,0.8761,5,2022,0.178571429,91.49,2022-06-29,2022-07-26,23255,46.14087302,1988,31.71881288,63057,687.1191201,3171.881288,4614.087302,17.8571429,3.36729583
JOFF07,30,0,1,0,0,0,0,0,0,28,50.3637,-122.509,JOFF,Off trail,0.6,4.5,1276,2154.902378,0.8761,5,2022,0.178571429,91.49,2022-06-29,2022-07-26,23255,46.14087302,NA,31.71881288,63057,687.1191201,3171.881288,4614.087302,17.8571429,3.36729583
JOFF07,31,0,0,0,0,0,0,0,0,1,50.3637,-122.509,JOFF,Off trail,0.6,4.5,1276,2154.902378,0.8761,5,2022,0.178571429,91.49,2022-06-29,2022-07-26,23255,46.14087302,NA,31.71881288,63057,687.1191201,3171.881288,4614.087302,17.8571429,0.693147181
JOFF02,19,0,0,0,0,0,0,0,0,28,50.3296,-122.493,JOFF,On trail,0.38,1.54,2013,1913.144391,0.0177,5,2021,0.178571429,0,2021-09-22,2021-10-19,11148,22.11904762,3132,19.70114943,61704,0,1970.114943,2211.904762,17.8571429,3.36729583
JOFF02,20,0,0,0,0,0,0,0,0,28,50.3296,-122.493,JOFF,On trail,0.38,1.54,2013,1913.144391,0.0177,5,2021,0.178571429,0,2021-09-22,2021-10-19,11148,22.11904762,NA,19.70114943,61704,0,1970.114943,2211.904762,17.8571429,3.36729583
JOFF02,21,0,0,0,0,0,0,0,0,28,50.3296,-122.493,JOFF,On trail,0.38,1.54,2013,1913.144391,0.0177,5,2021,0.178571429,0,2021-09-22,2021-10-19,11148,22.11904762,NA,19.70114943,61704,0,1970.114943,2211.904762,17.8571429,3.36729583
JOFF02,22,0,0,0,0,0,0,0,0,28,50.3296,-122.493,JOFF,On trail,0.38,1.54,2013,1913.144391,0.0177,5,2021,0.178571429,0,2021-09-22,2021-10-19,11148,22.11904762,NA,19.70114943,61704,0,1970.114943,2211.904762,17.8571429,3.36729583
JOFF02,23,0,0,0,0,0,0,0,0,28,50.3296,-122.493,JOFF,On trail,0.38,1.54,2013,1913.144391,0.0177,5,2021,0.178571429,0,2021-09-22,2021-10-19,11148,22.11904762,NA,19.70114943,61704,0,1970.114943,2211.904762,17.8571429,3.36729583
JOFF02,24,0,0,0,0,0,0,0,0,28,50.3296,-122.493,JOFF,On trail,0.38,1.54,2013,1913.144391,0.0177,5,2021,0.178571429,0,2021-09-22,2021-10-19,11148,22.11904762,NA,19.70114943,61704,0,1970.114943,2211.904762,17.8571429,3.36729583
JOFF02,25,0,0,0,0,0,0,0,0,28,50.3296,-122.493,JOFF,On trail,0.38,1.54,2013,1913.144391,0.0177,5,2021,0.178571429,0,2021-09-22,2021-10-19,11148,22.11904762,NA,19.70114943,61704,0,1970.114943,2211.904762,17.8571429,3.36729583
JOFF02,26,0,0,0,0,0,0,0,0,28,50.3296,-122.493,JOFF,On trail,0.38,1.54,2013,1913.144391,0.0177,5,2021,0.178571429,0,2021-09-22,2021-10-19,11148,22.11904762,NA,19.70114943,61704,0,1970.114943,2211.904762,17.8571429,3.36729583
JOFF02,27,0,0,0,0,0,0,0,0,28,50.3296,-122.493,JOFF,On trail,0.38,1.54,2013,1913.144391,0.0177,5,2021,0.178571429,0,2021-09-22,2021-10-19,11148,22.11904762,NA,19.70114943,61704,0,1970.114943,2211.904762,17.8571429,3.36729583
JOFF02,28,0,0,0,0,0,0,0,0,28,50.3296,-122.493,JOFF,On trail,0.38,1.54,2013,1913.144391,0.0177,5,2021,0.178571429,0,2021-09-22,2021-10-19,11148,22.11904762,NA,19.70114943,61704,0,1970.114943,2211.904762,17.8571429,3.36729583
JOFF10,31,0,0,0,0,0,0,0,0,6,50.3574,-122.492,JOFF,Off trail,0,0,1518,795.1161005,0.80565,1,2022,0.166666667,38.37,2022-08-24,2022-09-20,5071,123.6829268,1988,31.71881288,63057,303.7751904,3171.881288,12368.29268,16.6666667,1.945910149
GARI01,30,0,0,2,0,0,0,0,0,13,49.9539,-123.068,GARI,Off trail,0.87,2,1550,1163.335682,0.7797,2,2022,0.153846154,11.08,2022-07-27,2022-08-23,34712,68.73663366,2303,36.80937907,84772,145.6418021,3680.937907,6873.663366,15.3846154,2.63905733
GARI01,29,0,0,0,0,0,0,0,0,28,49.9539,-123.068,GARI,Off trail,0.87,2,1550,1163.335682,0.452066667,4,2022,0.142857143,11.08,2022-06-29,2022-07-26,29285,49.80442177,2303,36.80937907,84772,145.6418021,3680.937907,4980.442177,14.2857143,3.36729583
